ability_id,name,tactic,technique_id,platforms,executors_sources,requirements_sources
a1f48fa3ddee658b29b414523c9a295b,Basic Permission Groups Discovery Windows (Local),discovery,T1069.001,[],[],[]
120efc1cd824a8039d1bde03788cd04a,Bits download using desktopimgdownldr.exe (cmd),multiple,T1197,[],[],[]
5a9be3b1696cc0cce8557f9596547e13,Bitsadmin Download (PowerShell),multiple,T1197,[],[],[]
31a63c6d775c708f307a784f73e1b410,Bitsadmin Download (cmd),multiple,T1197,[],[],[]
e7a987cbef27263e666e5b096488dc55,BlackByte Ransomware Registry Changes - CMD,defense-evasion,T1112,[],[],[]
d2f6cb279552f1b65a9805d63eed1689,BlackByte Ransomware Registry Changes - Powershell,defense-evasion,T1112,[],[],[]
c3aaa4585223289f5f29e977253dd045,BlackCat pre-encryption cmds with Lateral Movement,execution,T1569.002,[],[],[]
eeffd7795c1a6eee8f164531ac80a0fd,Blackbit - Disable Windows Firewall using netsh firewall,defense-evasion,T1562.004,[],[],[]
cf4411185e815ccecbe712b46ae2156e,BrowserStealer (Chrome / Firefox / Microsoft Edge),credential-access,T1555.003,[],[],[]
b2d33bf89e8cd3fa19911b8650804087,Brute Force Credentials of single Active Directory domain user via LDAP against domain controller (NTLM or Kerberos),credential-access,T1110.001,[],[],[]
09fc509d77ec1ce89738bedeac2e9e3a,Brute Force Credentials of single Active Directory domain users via SMB,credential-access,T1110.001,[],[],[]
e9a13658d13fbb309abf51dce4a71f55,Brute Force:Credential Stuffing using Kerbrute Tool,credential-access,T1110.004,[],[],[]
3864fd22-5c63-41c9-bdbc-a66b5ffa3f5e,Bypass ExecutionPolicy,defense-evasion,T1562.001,[],[],[]
e3db134c-4aed-4c5a-9607-c50183c9ef9e,Bypass UAC Medium,privilege-escalation,T1548.002,[],[],[]
88b05adaded4e793f1bfee0072c72da3,Bypass UAC by Mocking Trusted Directories,multiple,T1548.002,[],[],[]
f91d7dfb1e6fd4fa742f24927ca4af26,Bypass UAC using ComputerDefaults (PowerShell),multiple,T1548.002,[],[],[]
7440c68b83b6d728b4111d083facefec,Bypass UAC using Event Viewer (PowerShell),multiple,T1548.002,[],[],[]
8ad2169ec4d0df6df900f8f8959ad761,Bypass UAC using Event Viewer (cmd),multiple,T1548.002,[],[],[]
0c328b7ec82e0074cbb0745db3a53602,Bypass UAC using Fodhelper,multiple,T1548.002,[],[],[]
20d68348c822d2947e5a795ac15a22b0,Bypass UAC using Fodhelper - PowerShell,multiple,T1548.002,[],[],[]
55636ecc1eac15ca3c32a9f01626e413,Bypass UAC using SilentCleanup task,multiple,T1548.002,[],[],[]
f782c9b7007a34343faec301b64e7435,Bypass UAC using sdclt DelegateExecute,multiple,T1548.002,[],[],[]
72784d12700b219ec134aa42cec5603e,C2 Data Exfiltration,exfiltration,T1041,[],[],[]
d7bfcab15b9612dd53a15a4d8fc73633,CMSTP Executing Remote Scriptlet,defense-evasion,T1218.003,[],[],[]
a04b2cbd5fa6ea93e8ba16793ec6dc3e,CMSTP Executing UAC Bypass,defense-evasion,T1218.003,[],[],[]
0e63d76adc58b1d2a1ff6215a64e0a2a,COM Hijacking - InprocServer32,multiple,T1546.015,[],[],[]
f204aa8bd030dab20527e2bc8a230f35,COM Hijacking with RunDLL32 (Local Server Switch),multiple,T1546.015,[],[],[]
2db3b2385ba856424bfe130f69fc0529,COM hijacking via TreatAs,multiple,T1546.015,[],[],[]
bb0df721f4a4defa743efe9e61837c44,Cached Credential Dump via Cmdkey,credential-access,T1003.005,[],[],[]
000549902a51ef21f57d3d28a6e5ecc0,CertUtil ExportPFX,credential-access,T1552.004,[],[],[]
e510c5fd2f1ea418990fcf06775bc9b4,Certutil Rename and Decode,defense-evasion,T1140,[],[],[]
52b03ab57c6d0594e014da562857b49f,Change Default File Association,multiple,T1546.001,[],[],[]
0424ccb447bfa66b94162266f55ecd52,Change Powershell Execution Policy to Bypass,defense-evasion,T1112,[],[],[]
34dfc0264e6fd27b4997fea21c0bbada,Change Startup Folder - HKCU Modify User Shell Folders Startup Value,multiple,T1547.001,[],[],[]
1169b67e9f991716ba91833486f3c564,Change Startup Folder - HKLM Modify User Shell Folders Common Startup Value,multiple,T1547.001,[],[],[]
f7e779369b3f0cff24152d7dd94eca98,Change User Password - Windows,impact,T1531,[],[],[]
41e7255e8dc65f43482a623000773dd3,Changing RDP Port to Non Standard Port via Command_Prompt,lateral-movement,T1021.001,[],[],[]
a2a4d8a2f11ed41fe32ab1001ed78ffd,Changing RDP Port to Non Standard Port via Powershell,lateral-movement,T1021.001,[],[],[]
b18e8767-b7ea-41a3-8e80-baf65a5ddef5,Check Python,discovery,T1518,['linux'],[],[]
1258b063-27d6-489b-a677-4807faacf868,Check Security Services,defense-evasion,T1497.001,[],[],[]
7a6ba833-de40-466a-8969-5c37b13603e0,Check analysis environment processes,defense-evasion,T1497.001,[],[],[]
c3a04ce292bc3f8615d56af548c8dec0,CheckIfInstallable method call,defense-evasion,T1218.004,[],[],[]
05f8b752dbccff102ef530103bd8e550,Clear Event Logs via VBA,defense-evasion,T1070.001,[],[],[]
fcf71ee3-d1a9-4136-b919-9e5f6da43608,Clear Logs,defense-evasion,T1070.001,[],[],[]
3838447b079b302fe75b700a70163815,Clear Logs,defense-evasion,T1070.001,[],[],[]
adce11c81bb77ae74660c6c743a0442d,Clear Powershell History by Deleting History File,defense-evasion,T1070.003,[],[],[]
6a8d25d65a7d481dc479f89c62af1e6a,Clear Windows Audit Policy Config,defense-evasion,T1562.002,[],[],[]
71e15fde52e9acd90c3d5a4c1826279d,Cobalt Strike Artifact Kit pipe,execution,T1559,[],[],[]
7c6a6ffb23e7949d5ce5b0b9dfcbd73f,Cobalt Strike Lateral Movement (psexec_psh) pipe,execution,T1559,[],[],[]
8afcc1dcfffe03846de54686dff957ab,Cobalt Strike SSH (postex_ssh) pipe,execution,T1559,[],[],[]
a3a4320ad140e1046b224082cccd3be9,Cobalt Strike post-exploitation pipe (4.2 and later),execution,T1559,[],[],[]
7471518905b120283ba2644c9519bee2,Cobalt Strike post-exploitation pipe (before 4.2),execution,T1559,[],[],[]
85341c8c-4ecb-4579-8f53-43e3e91d7617,Collect ARP details,discovery,T1018,['linux'],['remote.host.ip'],[]
abd5327a47c4994e2824f833eefe4250,Collect Clipboard Data via VBA,collection,T1115,[],[],[]
e71f5cb2d3a9b87877a7162c76c9a8da,Command Prompt read contents from CMD file and execute,execution,T1059.003,[],[],[]
f7e29cdc63759d523fca9d6a8178daa0,Compile After Delivery using csc.exe,defense-evasion,T1027.004,[],[],[]
bcdc2f68450358a50f50fa89410fa122,Compiled HTML Help Local Payload,defense-evasion,T1218.001,[],[],[]
6d5da876fe45a933257a96c14c3132f0,Compiled HTML Help Remote Payload,defense-evasion,T1218.001,[],[],[]
f6b9e50c4a887e5975ec058ff9ea56ae,Compress Data and lock with password for Exfiltration with 7zip,collection,T1560.001,[],[],[]
38a918787f583bb58b28ec495263d7b7,Compress Data and lock with password for Exfiltration with winrar,collection,T1560.001,[],[],[]
6bab3d3a468266765c4a6f3857243136,Compress Data and lock with password for Exfiltration with winzip,collection,T1560.001,[],[],[]
8cd2639cb742872b58a2356909628376,Compress Data for Exfiltration With PowerShell,collection,T1560,[],[],[]
b42bac313bde7e1641452628af72b915,Compress Data for Exfiltration With Rar,collection,T1560.001,[],[],[]
2f90d4de-2612-4468-9251-b220e3727452,Compress Git Repository,exfiltration,T1560.001,['linux'],['host.dir.compress'],[]
5c5b0392-1daa-45e1-967c-2f361ce78849,Compress Staged Directory (Password Protected) and Split Into Smaller Chunks,exfiltration,T1030,['linux'],['host.dir.compress'],['host.dir.staged']
300157e5-f4ad-4569-b533-9d1fa0e74d74,Compress staged directory,exfiltration,T1560.001,['linux'],['host.dir.compress'],['host.dir.staged']
30a8cf10-73dc-497c-8261-a64cc9e91505,Compress staged directory (Password Protected),collection,T1560.001,['linux'],['host.dir.compress'],['host.dir.staged']
2fc2e45dde68ab78a97a22ca138652e1,Configure LegalNoticeCaption and LegalNoticeText registry keys to display ransom message,impact,T1491.001,[],[],[]
efc033332057f4957e3e190bf4061070,Control Panel Items,defense-evasion,T1218.002,[],[],[]
65048ec1-f7ca-49d3-9410-10813e472b30,Copy 54ndc47 (SMB),lateral-movement,T1021.002,[],[],"['remote.host.fqdn', 'remote.host.fqdn', 'remote.host.fqdn', 'remote.host.fqdn']"
4908fdc4-74fc-4d7c-8935-26d11ad26a8d,Copy 54ndc47 (WinRM and SCP),lateral-movement,T1570,['linux'],[],[]
b007fe0c-c6b0-4fda-915c-255bbc070de2,Copy Clipboard,collection,T1115,['linux'],[],[]
548f5aa3ec2fcfc6872ee10975480f29,Copy NTDS.dit from Volume Shadow Copy,credential-access,T1003.003,[],[],[]
3734aa1e-c536-42b3-8912-4c91b8bdce90,Copy Sandcat File using Powershell,lateral-movement,T1021.006,[],[],[]
620b674a-7655-436c-b645-bc3e8ea51abd,Copy Sandcat File using PsExec on CMD,lateral-movement,T1570,[],[],[]
e1aac34d578a19d68451a09a37e667ae,Copy a sensitive File over Administive share with Powershell,collection,T1039,[],[],[]
47f3e8652525a485114b19e100bba352,Copy a sensitive File over Administive share with copy,collection,T1039,[],[],[]
9d03b18c922b94ebba44d25c430e6e95,Copy and Delete Mailbox Data on Windows,defense-evasion,T1070.008,[],[],[]
ca1f1ab85939ac18903d5abc4367fec1,Copy and Execute File with PsExec,lateral-movement,T1021.002,[],[],[]
bdc2a80d621d3361ea727008644b1d15,Copy and Modify Mailbox Data on Windows,defense-evasion,T1070.008,[],[],[]
107a14acdd84a7d6e7c891177b0db3aa,Crafting Active Directory golden tickets with Rubeus,credential-access,T1558.001,[],[],[]
e91bbca3e82c76d7780b4326b1882b19,Crafting Active Directory golden tickets with mimikatz,credential-access,T1558.001,[],[],[]
790523f56191466c7103452ccdbabd33,Crafting Active Directory silver tickets with mimikatz,credential-access,T1558.002,[],[],[]
1532b3faf25ad1e6f4fba4ada643b253,Create ADS PowerShell,defense-evasion,T1564.004,[],[],[]
53be764b84e99052c6c0099ab4968be5,Create ADS command prompt,defense-evasion,T1564.004,[],[],[]
94ada6941f651b12c2a7fbba310a4bde,Create Hidden User in Registry,defense-evasion,T1564.002,[],[],[]
6f0815bd32e08646588c398d0e79ebb3,Create Mini Dump of LSASS.exe using ProcDump,credential-access,T1003.001,[],[],[]
6f6518545b5dd35eecbed18dfa828e8c,Create Symbolic Link From osk.exe to cmd.exe,multiple,T1546.008,[],[],[]
f7ea25ca809e576a3b5b5b1e4dd94ea4,Create Symlink to Volume Shadow Copy,credential-access,T1003.003,[],[],[]
053d6505f7c4cf792b0ab2f262dff95a,Create Volume Shadow Copy remotely (WMI) with esentutl,credential-access,T1003.003,[],[],[]
be6f8d1c9a01d720483c8a5daca1c472,Create Volume Shadow Copy remotely with WMI,credential-access,T1003.003,[],[],[]
6dc5c587fd22d65b81a443b7ce065ab1,Create Volume Shadow Copy with Powershell,credential-access,T1003.003,[],[],[]
cf60378dd1bbaccd4e7391c0317da202,Create Volume Shadow Copy with WMI,credential-access,T1003.003,[],[],[]
6b55240dbd6e02df957284328938fcf6,Create Volume Shadow Copy with vssadmin,credential-access,T1003.003,[],[],[]
20277ce46ffe7d08083f8b5ca524b317,Create Windows Hidden File with Attrib,defense-evasion,T1564.001,[],[],[]
84457d914b35ebe7b506e70b66067f6b,Create Windows System File with Attrib,defense-evasion,T1564.001,[],[],[]
dedfa0a54c9c13ce5714a0dc2e1f5d1a,"Create a Hidden User Called ""$""",defense-evasion,T1564,[],[],[]
28004c307d9958351c450cb0384efaf9,Create a Process using WMI Query and an Encoded Command,execution,T1047,[],[],[]
80cda763aa992b775038ce134c892070,Create a Process using obfuscated Win32_Process,execution,T1047,[],[],[]
8a95e17c084e9a8bf41c69c73beeb0af,Create a new Domain Account using PowerShell,persistence,T1136.002,[],[],[]
5ceb5fd63b2cea41b66395f610aed024,Create a new Windows admin user,persistence,T1136.001,[],[],[]
c6bf167afe0b85a1e88127fc0d093e4d,Create a new Windows domain admin user,persistence,T1136.002,[],[],[]
b563c36cff8c0a66194dd5a4f1daa1be,Create a new account similar to ANONYMOUS LOGON,persistence,T1136.002,[],[],[]
c13fdd68cb4b40650f00e5451ffde021,Create a new time provider,multiple,T1547.003,[],[],[]
f39aace719f4cdcf8569001f7a25aabf,Create a new user in PowerShell,persistence,T1136.001,[],[],[]
c93df79781db0a1ed7cc34323f2ecec0,Create a new user in a command prompt,persistence,T1136.001,[],[],[]
83a5ad479c9e313e60f34380e193102a,"Create an ""Administrator "" user (with a space on the end)",defense-evasion,T1564,[],[],[]
d4aa13cd6322080455d334e6fc2d5972,Create and Execute Batch Script,execution,T1059.003,[],[],[]
91531bc5832f6753d924bae901932cb5,Create and Hide a Service with sc.exe,defense-evasion,T1564,[],[],[]
5b0527d3382ac91860501cccc9595348,Create and start Hyper-V virtual machine,defense-evasion,T1564.006,[],[],[]
e572cf6ff4a756e5549353ca96bed1d6,Create and start VirtualBox virtual machine,defense-evasion,T1564.006,[],[],[]
c74f43a6ba27a277e8214be228a6360f,Create local account with admin privileges,multiple,T1078.003,[],[],[]
2883ed253a0b6fa034cd76ec72c89d3b,Create registry persistence via AppCert DLL,multiple,T1546.009,[],[],[]
501af516bd8b24fee0c7c650ae5cc861,Create shortcut to cmd in startup folders,multiple,T1547.009,[],[],[]
6469befa-748a-4b9c-a96d-f191fde47d89,Create staging directory,collection,T1074.001,['linux'],['host.dir.staged'],[]
1f0614ea5c4af6faf1b44570f5f22f8a,Creating W32Time similar named service using sc,defense-evasion,T1036.004,[],[],[]
7de3d7b4922a7b996d8df36fb22bb118,Creating W32Time similar named service using schtasks,defense-evasion,T1036.004,[],[],[]
44df0e5fd9ba43087400e0348aa5ac1c,Credential Dumping with NPPSpy,credential-access,T1003,[],[],[]
3aad5312-d48b-4206-9de4-39866c12e60f,Credentials in Registry - HKCU,credential-access,T1552.002,[],[],[]
98e58fc4-3843-4511-89b1-50cb872e0c9b,Credentials in Registry - HKLM,credential-access,T1552.002,[],[],[]
46da2385-cf37-49cb-ba4b-a739c7a19de4,Crypto (Monero) Mining,impact,T1496,['linux'],[],[]
04d923d1b722004f912afca5635cd518,Curl Download File,command-and-control,T1105,[],[],[]
f8beff0e35ecdb7cfea66d289bc77b5a,Curl Upload File,command-and-control,T1105,[],[],[]
bd527b63-9f9e-46e0-9816-b8434d2b8989,Current User,discovery,T1033,['linux'],[],[]
db2ffa8a52a76704b0cf6944e8383b36,DCShadow (Active Directory),defense-evasion,T1207,[],[],[]
31cf0ec60219bc8a36865f2eaddf1fbd,DCSync (Active Directory),credential-access,T1003.006,[],[],[]
63bbedafba2f541552ac3579e9e3737b,DLL Search Order Hijacking - amsi.dll,multiple,T1574.001,[],[],[]
db9cadf506caece270e0cf2aeff67693,DLL Side-Loading using the Notepad++ GUP.exe binary,multiple,T1574.002,[],[],[]
c3b299c5e0884f167a3c2c2be447067c,DLL Side-Loading using the dotnet startup hook environment variable,multiple,T1574.002,[],[],[]
290cb263b74af11c6be2e7345072f05b,DLP Evasion via Sensitive Data in VBA Macro over HTTP,defense-evasion,T1027,[],[],[]
98ada74a54f1ac18e4201c372c0ef8ad,DLP Evasion via Sensitive Data in VBA Macro over email,defense-evasion,T1027,[],[],[]
bda00f459bb9118c4c88de426055e180,DNS C2,command-and-control,T1071.004,[],[],[]
920b95f39d124c8a9e7342d88bd54516,DNS Large Query Volume,command-and-control,T1071.004,[],[],[]
d9acc651d3e778f0c04700a00f52d52c,DNS Long Domain Query,command-and-control,T1071.004,[],[],[]
f58b975c94224c4d5f8a28c0744109c3,DNS Regular Beaconing,command-and-control,T1071.004,[],[],[]
7a5ceaef032a7b9696c9e032574e2476,DNS Server Discovery Using nslookup,discovery,T1016,[],[],[]
69b202bf0bb7b4ff43d4abb8867c1784,DNS over HTTPS Large Query Volume,command-and-control,T1572,[],[],[]
a546abab3fca70dd49036e96d8e8dee3,DNS over HTTPS Long Domain Query,command-and-control,T1572,[],[],[]
51e07e3ad45919d52901a7a06646ae91,DNS over HTTPS Regular Beaconing,command-and-control,T1572,[],[],[]
976ba17d4fcab66c2a917b81f54ab654,DNSExfiltration (doh),exfiltration,T1048,[],[],[]
2edd8c0ae5c3fe1e732a58e60bdc4f08,Data Encrypted with GPG4Win,impact,T1486,[],[],[]
5f844ac9-5f24-4196-a70d-17f0bd44a934,Deadman - Delete agent file,defense-evasion,T1070.004,['linux'],[],[]
cee5c12d61e0f0e4f6614d23330f2384,Decompile Local CHM File,defense-evasion,T1218.001,[],[],[]
86a1f874f775e156551e30fe039517d8,Decrypt Mozilla Passwords with Firepwd.py,credential-access,T1555.003,[],[],[]
2413b013bc82d152765e2ac34601a327,Delete Prefetch File,defense-evasion,T1070.004,[],[],[]
6fa417fb183d6c20a67e617c0249f04f,Delete System Logs Using Clear-EventLog,defense-evasion,T1070.001,[],[],[]
b0026f9a57639c049490a43d623d7695,Delete TeamViewer Log Files,defense-evasion,T1070.004,[],[],[]
8429e707230a826e7213a51acd219a51,Delete User - Windows,impact,T1531,[],[],[]
c29edb8de0232248355c1911983620b1,Delete Windows Defender Scheduled Tasks,defense-evasion,T1562.001,[],[],[]
04858322bc6cd08282f2ce96cab5ee7c,Delete a single file - Windows PowerShell,defense-evasion,T1070.004,[],[],[]
77d396b6c029a11722969cb578f591d3,Delete a single file - Windows cmd,defense-evasion,T1070.004,[],[],[]
36aa805044ab4f4d7f6f372a46c8bab2,Delete an entire folder - Windows PowerShell,defense-evasion,T1070.004,[],[],[]
02e52d5a90c23e35b321e471c78c7823,Delete an entire folder - Windows cmd,defense-evasion,T1070.004,[],[],[]
4cd4eb44-29a7-4259-91ae-e457b283a880,Delete payload,defense-evasion,T1070.004,['linux'],[],[]
26c0843592bd870dab849c9f682b09da,Deobfuscate/Decode Files Or Information,defense-evasion,T1140,[],[],[]
e9e69b4fedb8e40d634865ce9a3192dc,Detect Virtualization Environment (Windows),multiple,T1497.001,[],[],[]
64ccf7cd4358a0540ab51c8015c1b744,Detect Virtualization Environment via WMI Manufacturer/Model Listing (Windows),multiple,T1497.001,[],[],[]
21a279cb142da9bc65cd4a19bef7a2d2,Disable .NET Event Tracing for Windows Via Registry (cmd),defense-evasion,T1562.006,[],[],[]
8beb34c915b17873e357c030d517be0a,Disable .NET Event Tracing for Windows Via Registry (powershell),defense-evasion,T1562.006,[],[],[]
fa93e59e1418d91ce03418913ca80fa7,Disable Administrative Share Creation at Startup,defense-evasion,T1070.005,[],[],[]
8b71e899ab6e719d4ce6e0f7c9ac85ca,Disable Arbitrary Security Windows Service,defense-evasion,T1562.001,[],[],[]
4166b6cb546ee537c916c1f864f1294b,Disable Defender Using NirSoft AdvancedRun,defense-evasion,T1562.001,[],[],[]
be62caa4ce347cdfc7122ada8ca9d513,Disable Defender with Defender Control,defense-evasion,T1562.001,[],[],[]
7b7c4e56566e5c917c5e0bbaaef4f1c5,Disable Event Logging with wevtutil,defense-evasion,T1562.002,[],[],[]
b97004a5d9c4283b6085ddf3ff0d6b4c,Disable Hypervisor-Enforced Code Integrity (HVCI),defense-evasion,T1562.001,[],[],[]
5b93df032e230056c21a3e57334f77d1,Disable Microsoft Defender Firewall,defense-evasion,T1562.004,[],[],[]
8fe59e288f10a486dc8b44bc872019ff,Disable Microsoft Defender Firewall via Registry,defense-evasion,T1562.004,[],[],[]
b66a6eed7d46ab2ca4c3bf1ae3b61f44,Disable Microsoft Office Security Features,defense-evasion,T1562.001,[],[],[]
efe119524cf6e6b760c6e9ebe83bf107,Disable Powershell ETW Provider - Windows,defense-evasion,T1562.006,[],[],[]
c8f329d2847ede593b6cb4a1ec6120fb,Disable System Restore Through Registry,impact,T1490,[],[],[]
e7d20e7f0087f8a4234c1d1b7a228bb0,Disable UAC admin consent prompt via ConsentPromptBehaviorAdmin registry key,multiple,T1548.002,[],[],[]
3a67bc42e7f567d9faffab9af37afa72,Disable UAC using reg.exe,multiple,T1548.002,[],[],[]
609ae2466dfa661ac22a8d3a1c15d16a,Disable Win Defender Notification,defense-evasion,T1112,[],[],[]
96030a3a84fc75385362f617843bb1ef,Disable Windows Auto Reboot for current logon user,defense-evasion,T1112,[],[],[]
