ability_id,name,tactic,technique_id,platforms,executors_sources,requirements_sources
074cad3a55b99b8e434702ffcf44f4d1,Cron - Replace crontab with referenced file,multiple,T1053.003,"['darwin', 'linux']",[],[]
46da2385-cf37-49cb-ba4b-a739c7a19de4,Crypto (Monero) Mining,impact,T1496,"['linux', 'darwin', 'windows']",[],[]
bd527b63-9f9e-46e0-9816-b8434d2b8989,Current User,discovery,T1033,"['darwin', 'linux', 'windows']",[],[]
3f92476875c5ba5acad424dbf15bce4d,Data Compressed - nix - gzip Single File,collection,T1560.001,"['darwin', 'linux']",[],[]
b87adfc0c92e77845da477f44a4d1944,Data Compressed - nix - tar Folder or File,collection,T1560.001,"['darwin', 'linux']",[],[]
c6c8a02a5633bdc9f887b94140a95934,Data Compressed - nix - zip,collection,T1560.001,"['darwin', 'linux']",[],[]
4f7a9fbe6ef84e7fb32a3e85b7762210,Data Encrypted with zip and gpg symmetric,collection,T1560.001,"['darwin', 'linux']",[],[]
bbb0df644aaeee17fa4c4ca0d3a8a29e,Data Transfer Size Limits,exfiltration,T1030,"['darwin', 'linux']",[],[]
5f844ac9-5f24-4196-a70d-17f0bd44a934,Deadman - Delete agent file,defense-evasion,T1070.004,"['windows', 'darwin', 'linux']",[],[]
86ab6d7ecc05b7dabc7699a9e6a0a173,Decode base64 Data into Script,defense-evasion,T1027,"['darwin', 'linux']",[],[]
c1bc47341136e6562c6f5c321a893374,Delete User via dscl utility,impact,T1531,['darwin'],[],[]
0c87d07c3de3863cd0390de213cd6379,Delete User via sysadminctl utility,impact,T1531,['darwin'],[],[]
53fc12696bbc0d92d0311e8b40858735,Delete log files using built-in log utility,defense-evasion,T1070.002,['darwin'],[],[]
e6db40aa05312412b84b482ed2bad92d,Delete log files via cat utility by appending /dev/null or /dev/zero,defense-evasion,T1070.002,['darwin'],[],[]
4cd4eb44-29a7-4259-91ae-e457b283a880,Delete payload,defense-evasion,T1070.004,"['darwin', 'linux', 'windows', 'windows']",[],[]
6269167cf683e0a2062696a4b038217f,Delete system log files using Applescript,defense-evasion,T1070.002,['darwin'],[],[]
ec078c0f9c10dc9fddd3fee713750137,Delete system log files using OSAScript,defense-evasion,T1070.002,['darwin'],[],[]
1a11245acd65695bbb3d7c4920337a6c,Delete system log files using shred utility,defense-evasion,T1070.002,['darwin'],[],[]
1a48502ebf2881017284650f0efec2ba,Delete system log files using srm utility,defense-evasion,T1070.002,['darwin'],[],[]
dbf9c5b79204dfba72c1c55c3b32f63c,Delete system log files via unlink utility,defense-evasion,T1070.002,['darwin'],[],[]
4fc7ed6101b8c04379734b0e4261902d,Detect Virtualization Environment (MacOS),multiple,T1497.001,['darwin'],[],[]
ac8b270b934f97529a09688fe944b347,Disable Carbon Black Response,defense-evasion,T1562.001,['darwin'],[],[]
87820d29cb755efb41e0b9543ab0f649,Disable LittleSnitch,defense-evasion,T1562.001,['darwin'],[],[]
a981a99ef7c8ad9d1960a8bcb413bc51,Disable OpenDNS Umbrella,defense-evasion,T1562.001,['darwin'],[],[]
b3f5118a34b5aa8eee17a0344e815b77,Disable history collection,defense-evasion,T1562.003,"['darwin', 'linux']",[],[]
93127a8c6cdb05fd84f871a5faa9d7c7,Disable macOS Gatekeeper,defense-evasion,T1562.001,['darwin'],[],[]
adaa45fb1e639a778fbac7cba1278bcb,Disable tty_tickets for sudo caching,multiple,T1548.003,"['darwin', 'linux']",[],[]
ce485320-41a4-42e8-a510-f5a8fe96a644,Discover Mail Server,discovery,T1018,"['linux', 'darwin', 'windows']","['target.org.emailhost', 'target.org.emailhost', 'target.org.emailhost']",[]
c8d711527846fa2c5816f150c690c2d5,Discover Private SSH Keys,credential-access,T1552.004,"['darwin', 'linux']",[],[]
2dece965-37a0-4f70-a391-0f30e3331aba,Discover antivirus programs,discovery,T1518.001,"['darwin', 'windows']","['host.installed.av', 'host.installed.av']",[]
2fe2d5e6-7b06-4fc0-bf71-6966a1226731,Disrupt WIFI,impact,T1499,"['darwin', 'linux', 'windows']",[],[]
422526ec-27e9-429a-995b-c686a29561a4,Dump history,credential-access,T1552.003,"['darwin', 'linux']","['remote.ssh.cmd', 'remote.ssh.cmd']",[]
552764b3178c11896543fea2c7117f87,Dylib Injection via DYLD_INSERT_LIBRARIES,multiple,T1574.006,['darwin'],[],[]
ba17b809fd2fd268b61eb9f41d939f98,Enable Guest Account on macOS,multiple,T1078.001,['darwin'],[],[]
e5b238f98f504894f9c2387cf411022b,Enable root account using dsenableroot utility - MacOS,multiple,T1078.003,['darwin'],[],[]
2c79f238a874947ce287bd7f83e0fb9b,Encrypts collected data with AES-256 and Base64,collection,T1560.001,"['darwin', 'linux']",[],[]
26d3702887944abcc64b406baf8f8e43,Enumerate users and groups,discovery,T1087.001,"['darwin', 'linux']",[],[]
68a0a328719faa26fff5b92e18108b3f,Enumerate users and groups,discovery,T1087.001,['darwin'],[],[]
278255b5ed85eebe3eab6c0a3d3d135b,Environment variables discovery on macos and linux,discovery,T1082,"['darwin', 'linux']",[],[]
6df7f4008df545053790a890dd68e27c,Event Monitor Daemon Persistence,multiple,T1543.001,['darwin'],[],[]
16481dec717301784f90d52477f685a2,Examine password policy - macOS,discovery,T1201,['darwin'],[],[]
23dafb943f2f1a3e21e8204826c7b271,Execute a process from a directory masquerading as the current parent directory.,defense-evasion,T1036.005,"['darwin', 'linux']",[],[]
760ad6f5fe8880dae1044a384c514ccd,Execute commands from clipboard,collection,T1115,['darwin'],[],[]
dd4d3d6f-be0a-4d80-ada2-0b7f3228d2dc,Exfil Compressed Archive to S3 via Golang,exfiltration,T1567.002,"['linux', 'windows', 'darwin']",[],['host.dir.compress']
ea713bc4-63f0-491c-9a6f-0b01d560b87e,Exfil staged directory,exfiltration,T1041,"['darwin', 'linux', 'windows', 'windows']",[],['host.dir.compress']
1ecd8f81d020145064af72dbcd47110a,Exfiltrate data HTTPS using curl linux,exfiltration,T1048.002,"['darwin', 'linux']",[],[]
7db784562afbea0265fcafc4243b66de,Exfiltration Over Alternative Protocol - SSH,exfiltration,T1048,"['darwin', 'linux']",[],[]
5ac7f6ec1898d8d408f9cdc687262cc7,Exfiltration Over Alternative Protocol - SSH,exfiltration,T1048,"['darwin', 'linux']",[],[]
32b3ff317f207b221b14283a30f48007,Extract Browser and System credentials with LaZagne,credential-access,T1552.001,['darwin'],[],[]
b0cc317b44660531ede5eafdce1e3cb5,Extract passwords with grep,credential-access,T1552.001,"['darwin', 'linux']",[],[]
55f9600a-756f-496b-b27f-682052dc429c,File Hunter Mission,impact,T1565.001,"['darwin', 'linux', 'windows', 'windows']",[],[]
38609b9decfc9731e611769bb4923f1b,Filtered Packet Capture macOS using /dev/bpfN with sudo,multiple,T1040,['darwin'],[],[]
12b56ab7e1f7739b1a60f6d8098a7ce7,Find AWS credentials,credential-access,T1552.001,"['darwin', 'linux']",[],[]
d69e8660-62c9-431e-87eb-8cf6bd4e35cf,Find IP addresses,collection,T1005,['darwin'],[],['host.user.name']
638fb6bb-ba39-4285-93d1-7e4775b033a8,Find System Network Connections,discovery,T1049,"['darwin', 'linux', 'windows']",[],[]
f6a54519202161924924772a013c51b2,Find and Access Github Credentials,credential-access,T1552.001,"['darwin', 'linux']",[],[]
099c4e98d840c7fba1724e8015b88a20,Find and Display Safari Browser Version,discovery,T1518,['darwin'],[],[]
1f7ff232-ebf8-42bf-a3c4-657855794cfe,Find company emails,collection,T1005,['darwin'],[],['host.user.name']
30732a56-4a23-4307-9544-09caf2ed29d5,Find deletable dirs (per user),discovery,T1082,"['darwin', 'linux']",[],['host.user.name']
90c2efaa-8205-480d-8bb6-61d90dbaf81b,Find files,collection,T1005,"['darwin', 'windows', 'windows', 'linux']","['host.file.path', 'host.file.path', 'host.file.path', 'host.file.path']",[]
c1cd6388-3ced-48c7-a511-0434c6ba8f48,Find local users,discovery,T1087.001,"['darwin', 'linux']","['host.user.name', 'host.user.name']",[]
de632c2d-a729-4b77-b781-6a6b09c148ba,Find private keys,credential-access,T1552.004,"['windows', 'windows', 'darwin', 'linux']",[],[]
3b5db901-2cb8-4df7-8043-c4628a6a5d5a,Find user processes,discovery,T1057,"['darwin', 'linux', 'windows']",[],['host.user.name']
3a2ce3d5-e9e2-4344-ae23-470432ff8687,Fingerprint network services,discovery,T1046,"['darwin', 'linux']",[],[]
3de595bb54ec62ed3f18531ccee1da3f,Gatekeeper Bypass,defense-evasion,T1553.001,['darwin'],[],[]
b007fc38-9eb7-4320-92b3-9a3ad3e6ec25,Get Chrome Bookmarks,discovery,T1217,['darwin'],['host.chrome.bookmark_title'],[]
fa6e8607-e0b1-425d-8924-9b894da5a002,Get System Time,discovery,T1124,"['darwin', 'linux', 'windows']","['host.current.time', 'host.current.time', 'host.current.time']",[]
4cbe4aebe95c5729526b5d0325c4de0b,Go compile,defense-evasion,T1027.004,"['darwin', 'linux']",[],[]
6004a80b66c4c3e30595f178d91e2051,Hex decoding with shell utilities,defense-evasion,T1140,"['darwin', 'linux']",[],[]
515c4806970b4836b9a3c251515a6147,Hidden files,defense-evasion,T1564.001,['darwin'],[],[]
28b6c4b9b4441ece378a8cfd09bb451f,Hide a Directory,defense-evasion,T1564.001,['darwin'],[],[]
4a37cc5d05b6ce7a7287247ecf1aa404,Hostname Discovery,discovery,T1082,"['darwin', 'linux']",[],[]
c0da588f-79f0-4263-8998-7496b1a40596,Identify active user,discovery,T1033,"['darwin', 'linux', 'windows', 'windows']","['host.user.name', 'domain.user.name', 'host.user.name', 'domain.user.name', 'host.user.name', 'domain.user.name', 'host.user.name', 'domain.user.name']",[]
feaced8f-f43f-452a-9500-a5219488abb8,Identify local users,discovery,T1087.001,"['darwin', 'windows']",[],[]
347554800d9fecf541670235a8ec31d9,Install root CA on macOS,defense-evasion,T1553.004,['darwin'],[],[]
59c02702e85383fa2fe0c95c257166de,Keychain,credential-access,T1555.001,['darwin'],[],[]
23246f1b042898be6b168efedcb36fd4,Launch Agent,multiple,T1543.001,['darwin'],[],[]
506074e8dd220bcbee66150349292c00,Launch Daemon,multiple,T1543.004,['darwin'],[],[]
58193baa89a80d5bcd0276e89b3f76c6,Launchctl,execution,T1569.001,['darwin'],[],[]
47d08617-5ce1-424a-8cc5-c9c978ce6bf9,Leave note,impact,T1491,"['darwin', 'linux', 'windows']",[],[]
d38cba2905e62b4c1a7e5c88137ce485,Linux Base64 Encoded Shebang in CLI,defense-evasion,T1140,"['darwin', 'linux']",[],[]
52177cc1-b9ab-4411-ac21-2eadc4b5d3b8,List Directory,discovery,T1083,"['darwin', 'linux', 'windows']",[],[]
0142dca15d1eaabd3333bae002d1e15a,List Google Chrome Bookmark JSON Files on macOS,discovery,T1217,['darwin'],[],[]
7f1915b1e29069b2d91dfabf4177f13c,List Mozilla Firefox Bookmark Database Files on macOS,discovery,T1217,['darwin'],[],[]
278b4cdafa0ddc90b98bc2ce8df2c05f,List OS Information,discovery,T1082,"['darwin', 'linux']",[],[]
8afbf7b71eb22ce8a3d64218f6a8128f,List Safari Bookmarks on MacOS,discovery,T1217,['darwin'],[],[]
97f08c0a2e89b3710d38bf6e4a6b2cbb,List macOS Firewall Rules,discovery,T1016,['darwin'],[],[]
958ef3f865356e682d569ff36cbf88de,List opened files by user,discovery,T1087.001,"['darwin', 'linux']",[],[]
bed8f28e-c0ed-463e-9e31-d5607e5473df,Load Metasploit Abilities,build-capabilities,T1349,"['darwin', 'linux']",[],[]
a41c2324-8c63-4b15-b3c5-84f920d1f226,Locate file from printer queue,discovery,T1083,"['linux', 'darwin']","['host.system.path', 'host.system.path']",[]
a148e685a0a83fb45ee1c4a722905e7c,Mac Hidden file,defense-evasion,T1564.001,['darwin'],[],[]
b9dd5e8853b5e83299c439c34f9b77de,MacOS - Load Kernel Module via KextManagerLoadKextWithURL(),multiple,T1547.006,['darwin'],[],[]
87c08b408756abf34e1fa3403d01fde7,MacOS - Load Kernel Module via kextload and kmutil,multiple,T1547.006,['darwin'],[],[]
92a964d6a72ac5162788d5a81cf1311a,MacOS Swift Keylogger,multiple,T1056.001,['darwin'],[],[]
7ecae3350a573cf886e1a51e21b2cbbd,Make and modify binary from C source,multiple,T1548.001,"['darwin', 'linux']",[],[]
810ebb2d039e78c1017dcb5efbd4a074,Malicious User Agents - Nix,command-and-control,T1071.001,"['darwin', 'linux']",[],[]
356d1722-7784-40c4-822b-0cf864b0b36d,Manx,command-and-control,T1105,"['darwin', 'linux', 'windows']",[],[]
0c67915b076b2b044cedb3fe979f4c7e,Modify SSH Authorized Keys,persistence,T1098.004,"['darwin', 'linux']",[],[]
567eaaba-94cc-4a27-83f8-768e5638f4e1,NMAP scan,technical-information-gathering,T1254,"['darwin', 'linux']",[],[]
e8017c46-acb8-400c-a4b5-b3362b5b5baa,Network Interface Configuration,discovery,T1016,"['darwin', 'linux', 'windows']",[],[]
1c4b648dcee865a0233a5f15b0c5da8b,Network Share Discovery,discovery,T1135,['darwin'],[],[]
7d07e97d0fb537914ab52056b230eb35,Nix File and Directory Discovery,discovery,T1083,"['darwin', 'linux']",[],[]
feec1b093708c05e2f946a4e32253342,Nix File and Directory Discovery 2,discovery,T1083,"['darwin', 'linux']",[],[]
7a0e720d1f695b05af9f1b9cfb83d481,Overwrite macOS system log via echo utility,defense-evasion,T1070.002,['darwin'],[],[]
8694818da4f9da7580fdb477b6a3685a,Packet Capture macOS using /dev/bpfN with sudo,multiple,T1040,['darwin'],[],[]
79cc22aa5dd3e0e7dba90a3d0cfa1f0c,Packet Capture macOS using tcpdump or tshark,multiple,T1040,['darwin'],[],[]
1003589b9e99d9edbd22cdcd56394f53,Pad Binary to Change Hash - Linux/macOS dd,defense-evasion,T1027.001,"['darwin', 'linux']",[],[]
5c922d92f383656401d5633ca23db497,Pad Binary to Change Hash using truncate command - Linux/macOS,defense-evasion,T1027.001,"['darwin', 'linux']",[],[]
02de522f-7e0a-4544-8afc-0c195f400f5f,Parse SSH config,collection,T1005,"['darwin', 'linux']","['remote.ssh.cmd', 'remote.ssh.cmd']",[]
5f77ecf9-613f-4863-8d2f-ed6b447a4633,Parse SSH known_hosts,discovery,T1018,"['darwin', 'linux']",[],[]
e82f39e2-56f8-4f19-8376-b007f9ac5f8a,Password Policy,discovery,T1201,"['darwin', 'linux', 'windows']",[],[]
5c4dd985-89e3-4590-9b57-71fed66ff4e2,Permission Groups Discovery,discovery,T1069.001,"['windows', 'darwin', 'linux']",[],[]
ced42979f76b8fc19c1afffad66beed5,Permission Groups Discovery (Local),discovery,T1069.001,"['darwin', 'linux']",[],[]
5043cd5dca66ce6b455b4aa793f0f0d5,Persistance with Event Monitor - emond,multiple,T1546.014,['darwin'],[],[]
ac9dce33-2acc-4b34-94ce-2596409ce8f0,Ping network,discovery,T1016,['darwin'],[],[]
62b88a98e32cac28c744db4fcad3a0dd,Port Scan,discovery,T1046,"['darwin', 'linux']",[],[]
d84a4fab3739f1dca177364e5c4b02a4,Port Scan Nmap,discovery,T1046,"['darwin', 'linux']",[],[]
a0676fe1-cd52-482e-8dde-349b73f9aa69,Preferred WIFI,discovery,T1016,"['darwin', 'linux', 'windows']","['wifi.network.ssid', 'wifi.network.ssid', 'wifi.network.ssid']",[]
6e1a53c0-7352-4899-be35-fa7f364d5722,Print Working Directory,discovery,T1083,"['darwin', 'linux', 'windows']",[],[]
453b8d81c6118310308fb5b22de12235,Process Discovery - ps,discovery,T1057,"['darwin', 'linux']",[],[]
3b007f46-23e7-4a11-9c14-e7085b6a754a,Quit Outlook,impact,T1489,['darwin'],[],[]
0ab383be-b819-41bf-91b9-1bd4404d83bf,Ragdoll,command-and-control,T1071.001,"['darwin', 'linux']",[],[]
412b488e4abdb153189de78b3a79af44,Re-Opened Applications using LoginHook,multiple,T1547.007,['darwin'],[],[]
b2aeb3ccd1d9eec56e86854868b67d38,Real-time system log clearance/deletion,defense-evasion,T1070.002,['darwin'],[],[]
78524da1-f347-4fbb-9295-209f1f408330,Record microphone,impact,T1496,['darwin'],[],[]
ade7be51b815cbf8908ec931256374b6,Remote System Discovery - arp nix,discovery,T1018,"['darwin', 'linux']",[],[]
1cac00896661be81f2dd242c94bb84be,Remote System Discovery - sweep,discovery,T1018,"['darwin', 'linux']",[],[]
9c179dc2e0bea7b2340e92c574926fc2,Restart System via `reboot` - macOS/Linux,impact,T1529,"['darwin', 'linux']",[],[]
25bab84a1a63926a7cf7f56e4029ef15,Restart System via `shutdown` - macOS/Linux,impact,T1529,"['darwin', 'linux']",[],[]
755379ed9f057c8b0f95d98bfbf3880d,SSH Credential Stuffing From MacOS,credential-access,T1110.004,['darwin'],[],[]
2f34977d-9558-4c12-abad-349716777c6b,Sandcat,command-and-control,T1105,"['darwin', 'linux', 'windows']",[],[]
47abe1f5-55a5-46cc-8cad-506dac8ea6d9,Scan IP for ports,discovery,T1046,"['darwin', 'linux']","['remote.host.ip', 'remote.host.ip']",[]
9a30740d-3aa8-4c23-8efa-d51215e8a5b9,Scan WIFI networks,discovery,T1016,"['darwin', 'linux', 'windows']",[],[]
316251ed-6a28-4013-812b-ddf5b5b007f8,Screen Capture,collection,T1113,"['darwin', 'windows', 'windows']","['host.screenshot.png', 'host.screenshot.png', 'host.screenshot.png']",[]
ee00df65dba6910c97e7d910b948c6c5,Screencapture,collection,T1113,['darwin'],[],[]
67a99afec9b560aa2b636e6d74c765f1,Screencapture (silent),collection,T1113,['darwin'],[],[]
7784d702d69cb5219ff8fa6177b3ad81,Search Through Bash History,credential-access,T1552.003,"['darwin', 'linux']",[],[]
8a3763d7c08e9865d77f96d033716d1c,Search macOS Safari Cookies,credential-access,T1555.003,['darwin'],[],[]
e58589c66265f18565769c5254f5b5aa,Security Software Discovery - ps (macOS),discovery,T1518.001,['darwin'],[],[]
b75167c93041f3e37b246961277b128a,Set a SetGID flag on file,multiple,T1548.001,"['darwin', 'linux']",[],[]
13dee93f2cdf7f027718d0c517c60c8c,Set a SetUID flag on file,multiple,T1548.001,"['darwin', 'linux']",[],[]
5ffa5b3b330848d39dc1728365dad61c,Set a file's creation timestamp,defense-evasion,T1070.006,"['darwin', 'linux']",[],[]
043e9d0185322f75cfcecd7ff48b9814,Show System Integrity Protection status (MacOS),discovery,T1082,['darwin'],[],[]
5827b7a328cbb3c5068ee8477c8c9be3,Show all hidden files,defense-evasion,T1564.001,['darwin'],[],[]
e7defb71a411a050c650ab0901520109,Shutdown System via `shutdown` - macOS/Linux,impact,T1529,"['darwin', 'linux']",[],[]
fd4249a81164c9014b395cf211fdeed2,Simulating Access to Chrome Login Data - MacOS,credential-access,T1555.003,['darwin'],[],[]
b6f545ef-f802-4537-b59d-2cb19831c8ed,Snag broadcast IP,discovery,T1016,['darwin'],[],[]
1b4fb81c-8090-426c-93ab-0a633e7a16a7,Sniff network traffic,credential-access,T1040,"['windows', 'darwin']",[],[]
1d3d67824a72ebdf9811b3bbcec481a0,Space After Filename,defense-evasion,T1036.006,"['darwin', 'linux']",[],[]
f16438a836c9c466cc3d56cb0262fe3f,Stage data from Discovery.sh,collection,T1074.001,"['darwin', 'linux']",[],[]
4e97e699-93d7-4040-b5a3-2e906a58199e,Stage sensitive files,collection,T1074.001,"['darwin', 'linux', 'windows', 'windows']",[],"['host.file.path', 'host.dir.staged']"
10a9d979-e342-418a-a9b0-002c483e0fa6,Start 54ndc47,lateral-movement,T1021.004,"['darwin', 'linux']",[],[]
b1d41972-3ad9-4aa1-8f7f-05f049a2980e,Start 54ndc47,execution,T1059.004,"['darwin', 'linux']",[],[]
8b5fb5a437fad691a2764514f0c022ee,Stop and unload Crowdstrike Falcon on macOS,defense-evasion,T1562.001,['darwin'],[],[]
dd1eadab4aa421d3a0048c3c85bf60e3,Sudo usage,multiple,T1548.003,"['darwin', 'linux']",[],[]
44705da4b28c8fa57fc2a2940b34565a,System Information Discovery,discovery,T1082,['darwin'],[],[]
334d0a8f48017677533913505003a8fc,System Network Configuration Discovery,discovery,T1016,"['darwin', 'linux']",[],[]
c668e2597e8c0ebf1709f85d253995ab,System Network Connections Discovery Linux & MacOS,discovery,T1049,"['darwin', 'linux']",[],[]
4370001012f5f0df001269627b4737e9,System Owner/User Discovery,discovery,T1033,"['darwin', 'linux']",[],[]
eaf91088bebfec0863a94bbee470f9f2,System Time Discovery in macOS,discovery,T1124,['darwin'],[],[]
